id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,2025-239276,2025-01-03,000001,Vente,160000,142,Unnamed: 6,RUE LAREVELLIERE,4650,49100,49007,Angers,49,Unnamed: 13,Unnamed: 14,49007000CI0009,Unnamed: 16,Unnamed: 17,60,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,1,3,Dépendance,Unnamed: 31,0,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,-0.52765,47.471092,annee,mois,prix_m2,type_encode
2024-589816,2024-04-03,1.0,Vente,124250.0,22.0,,RUE DES TROIS MOULINS,1211,49440.0,49054.0,Candé,49.0,,,490540000H0684,,,,,,,,,,,,,0.0,1.0,Maison,92.0,5.0,S,sols,,,555.0,-1.036207,47.555747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,4,1350.5434782608695,1
2024-589817,2024-03-29,1.0,Vente,200000.0,20.0,,AV GEN PATTON,3500,49000.0,49007.0,Angers,49.0,,,49007000EY0568,,,144.0,,171.0,82.36,,,,,,,2.0,2.0,Appartement,82.0,3.0,,,,,,-0.581533,47.47401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,2439.0243902439024,0
2024-589818,2024-03-19,1.0,Vente,80000.0,4.0,,RUE DU ROQUET,0740,49420.0,49248.0,Ombrée d'Anjou,49.0,,,49248000AB0122,,,,,,,,,,,,,0.0,1.0,Maison,82.0,6.0,S,sols,,,362.0,-1.17874,47.739774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,975.609756097561,1
2024-589819,2024-03-12,1.0,Vente,100000.0,8.0,,RUE GEORGES CLEMENCEAU,1910,49300.0,49099.0,Cholet,49.0,,,49099000AC0047,,,3.0,,5.0,24.55,,,,,,,2.0,2.0,Appartement,23.0,1.0,,,,,,-0.877393,47.061647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,4347.826086956522,0
2024-589821,2024-03-13,1.0,Vente,175000.0,14.0,B,BD DU GEN DE GAULLE (BEAUPR),0860,49600.0,49023.0,Beaupréau-en-Mauges,49.0,,,49023000AM0300,,,,,,,,,,,,,0.0,2.0,Appartement,75.0,4.0,S,sols,,,112.0,-0.996174,47.20157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,2333.3333333333335,0
2024-589823,2024-03-27,1.0,Vente,29430.0,5150.0,,LES BUISSONS,B042,49070.0,49294.0,Saint-Lambert-la-Potherie,49.0,,,49294000ZD0051,,,,,,,,,,,,,0.0,1.0,Maison,117.0,2.0,T,terres,,,9700.0,-0.670446,47.475648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,251.53846153846155,1
2024-589826,2024-03-15,1.0,Vente,160000.0,34.0,,RUE DU SACRE COEUR (ANDRE MARC,1767,49450.0,49301.0,Sèvremoine,49.0,,,49301264AB0630,,,,,,,,,,,,,0.0,1.0,Maison,94.0,3.0,S,sols,,,619.0,-0.998134,47.10191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,1702.127659574468,1
2024-589828,2024-03-26,1.0,Vente,197000.0,139.0,,BD ELISABETH BOSELLI,2756,49100.0,49007.0,Angers,49.0,,,49007000AI0209,,,17.0,64.38,,,,,,,,,1.0,2.0,Appartement,64.0,3.0,,,,,,-0.572741,47.494495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,3078.125,0
2024-589829,2024-03-15,1.0,Vente,204000.0,207.0,,RUE RENE GAUDICHEAU,1062,49700.0,49125.0,Doué-en-Anjou,49.0,,,49125000YD0253,,,,,,,,,,,,,0.0,1.0,Maison,102.0,5.0,S,sols,,,605.0,-0.292723,47.194974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,2000.0,1
2024-589831,2024-03-07,1.0,Vente,213000.0,1.0,,CHE DE VILLECHIEN,0455,49124.0,49267.0,Saint-Barthélemy-d'Anjou,49.0,,,49267000AN0195,,,,,,,,,,,,,0.0,1.0,Maison,60.0,4.0,S,sols,,,523.0,-0.519146,47.463799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,3550.0,1
2024-589834,2024-03-28,1.0,Vente,80000.0,25.0,B,AV DE L EUROPE,0405,49240.0,49015.0,Avrillé,49.0,,,49015000AS0543,,,16.0,,,,,,,,,,1.0,2.0,Appartement,28.0,1.0,,,,,,-0.585701,47.510605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,2857.1428571428573,0
2024-589837,2024-03-25,1.0,Vente,85000.0,15.0,,BD GUY CHOUTEAU,2120,49300.0,49099.0,Cholet,49.0,,,49099000AN0493,,,46.0,29.81,54.0,,,,,,,,2.0,2.0,Appartement,29.0,1.0,,,,,,-0.886072,47.067065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,2931.0344827586205,0
2024-589839,2024-03-22,1.0,Vente,91000.0,7.0,,AV DE LA RICHARDIERE,3931,49300.0,49099.0,Cholet,49.0,,,49099000DE0106,,,29.0,76.98,,,,,,,,,1.0,2.0,Appartement,76.0,4.0,,,,,,-0.878875,47.042841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,1197.3684210526317,0
2024-589840,2024-03-21,1.0,Vente,287500.0,3.0,,SQ MARCEL PAGNOL,2818,49300.0,49099.0,Cholet,49.0,,,49099000AO0691,,,,,,,,,,,,,0.0,1.0,Maison,107.0,5.0,S,sols,,,598.0,-0.89017,47.071934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,2686.9158878504672,1
2024-589842,2024-03-12,1.0,Vente,167000.0,19.0,,QUAI GAMBETTA,3340,49100.0,49007.0,Angers,49.0,,,49007000BR0614,,,2086.0,47.71,,,,,,,,,1.0,2.0,Appartement,33.0,2.0,,,,,,-0.553978,47.475729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,5060.606060606061,0
2024-589843,2024-04-05,1.0,Vente,240000.0,30.0,,AV MONTAIGNE,5595,49100.0,49007.0,Angers,49.0,,,49007000BY0836,,,153.0,,53.0,95.35,,,,,,,2.0,2.0,Appartement,95.0,4.0,,,,,,-0.536419,47.470123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,4,2526.315789473684,0
2024-589845,2024-03-18,1.0,Vente,110000.0,2.0,,HAMEAU DU PARC,2011,49120.0,49092.0,Chemillé-en-Anjou,49.0,,,490921690E1344,,,,,,,,,,,,,0.0,1.0,Maison,92.0,4.0,S,sols,,,828.0,-0.732309,47.284046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,1195.6521739130435,1
2024-589847,2024-04-03,1.0,Vente,210000.0,90.0,,RUE SAUMUROISE,7400,49000.0,49007.0,Angers,49.0,,,49007000CP0062,,,34.0,62.29,44.0,,54.0,,,,,,3.0,2.0,Appartement,66.0,4.0,,,,,,-0.530149,47.454493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,4,3181.818181818182,0
2024-589848,2024-04-05,1.0,Vente,250000.0,8.0,T,CHEM DU FOURNEAU,1169,49420.0,49248.0,Ombrée d'Anjou,49.0,,,492482500B0462,,,,,,,,,,,,,0.0,1.0,Maison,142.0,6.0,AG,terrains d'agrément,,,1000.0,-1.180075,47.719664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,4,1760.5633802816901,1
2024-589850,2024-03-27,1.0,Vente,127000.0,31.0,,SQ DES ANCIENNES PROVINCES,0205,49000.0,49007.0,Angers,49.0,,,49007000DM0241,,,118.0,,176.0,,,,,,,,2.0,2.0,Appartement,50.0,2.0,,,,,,-0.555075,47.453824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,2540.0,0
2024-589853,2024-04-02,1.0,Vente,187000.0,2.0,,RUE DE L EVRE,0049,49340.0,49371.0,Vezins,49.0,,,49371000AB0658,,,,,,,,,,,,,0.0,1.0,Maison,87.0,5.0,J,jardins,POTAG,Jardin potager,347.0,-0.710748,47.122689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,4,2149.425287356322,1
2024-589855,2024-03-19,1.0,Vente,55000.0,22.0,,RUE DU GEN DE GAULLE,0140,49340.0,49355.0,Trémentines,49.0,,,49355000AB0253,,,,,,,,,,,,,0.0,1.0,Maison,110.0,5.0,S,sols,,,165.0,-0.788353,47.123412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,500.0,1
2024-589856,2024-03-14,1.0,Vente,180000.0,11.0,,ALL DES ACACIAS,0002,49380.0,49345.0,Bellevigne-en-Layon,49.0,,,49345000AE0011,,,,,,,,,,,,,0.0,1.0,Maison,98.0,5.0,S,sols,,,835.0,-0.494588,47.266854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,1836.734693877551,1
2024-589858,2024-04-02,1.0,Vente,175500.0,14.0,,RUE DE LA BOULAIE,0025,49340.0,49231.0,Nuaillé,49.0,,,49231000AA0121,,,,,,,,,,,,,0.0,1.0,Maison,72.0,3.0,S,sols,,,560.0,-0.794016,47.096757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,4,2437.5,1
2024-589861,2024-03-29,1.0,Vente,100000.0,545.0,,RTE DE L AIREAU FLEURY,0613,49390.0,49369.0,Vernoil-le-Fourrier,49.0,,,493690000E0850,,,,,,,,,,,,,0.0,1.0,Maison,73.0,5.0,S,sols,,,705.0,0.096952,47.384406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,1369.86301369863,1
2024-589862,2024-03-18,1.0,Vente,222000.0,14.0,,RUE BARBARA STERLING,0067,49124.0,49267.0,Saint-Barthélemy-d'Anjou,49.0,,,49267000AO0654,,,,,,,,,,,,,0.0,1.0,Maison,84.0,4.0,S,sols,,,252.0,-0.512917,47.465879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,2642.8571428571427,1
2024-589865,2024-03-08,1.0,Vente,150000.0,4.0,,LA HAIE,E625,49120.0,49092.0,Chemillé-en-Anjou,49.0,,,49092074ZH0053,,,,,,,,,,,,,0.0,1.0,Maison,80.0,5.0,S,sols,,,500.0,-0.790914,47.209727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,1875.0,1
2024-589866,2024-03-28,1.0,Vente,142500.0,35.0,,RUE HENRI DUNANT,0053,49220.0,49367.0,Erdre-en-Anjou,49.0,,,493670000B2234,,,,,,,,,,,,,0.0,1.0,Maison,84.0,5.0,S,sols,,,780.0,-0.841433,47.601962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,1696.4285714285713,1
2024-589874,2024-03-13,2.0,Vente,205000.0,5037.0,,LA BROUARDRIE,I083,49120.0,49092.0,Chemillé-en-Anjou,49.0,,,490922250A1255,,,,,,,,,,,,,0.0,1.0,Maison,126.0,5.0,S,sols,,,3090.0,-0.80022,47.268203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,1626.984126984127,1
2024-589876,2024-04-08,1.0,Vente,125000.0,70.0,,AV JEAN XXIII,4315,49000.0,49007.0,Angers,49.0,,,49007000DZ0097,,,406.0,81.26,408.0,,,,,,,,2.0,2.0,Appartement,82.0,5.0,,,,,,-0.559375,47.44533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,4,1524.3902439024391,0
2024-589879,2024-03-15,1.0,Vente,40000.0,196.0,,RUE NATIONALE (CHEMILLE MELAY),0940,49120.0,49092.0,Chemillé-en-Anjou,49.0,,,49092000AH0303,,,,,,,,,,,,,0.0,1.0,Maison,87.0,5.0,S,sols,,,643.0,-0.729899,47.207994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,459.7701149425287,1
2024-589880,2024-03-25,1.0,Vente,180000.0,26.0,,RUE DE L ANCIEN HOPITAL,2320,49300.0,49099.0,Cholet,49.0,,,49099000AB0483,,,,,,,,,,,,,0.0,2.0,Appartement,39.0,2.0,S,sols,,,55.0,-0.882947,47.05969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,4615.384615384615,0
2024-589890,2024-04-02,1.0,Vente,200000.0,1037.0,,RTE BOCE-LE GUEDENIAU,9085,49150.0,49018.0,Baugé-en-Anjou,49.0,,,49018031ZK0098,,,,,,,,,,,,,0.0,1.0,Maison,134.0,4.0,S,sols,,,1112.0,-0.068115,47.50084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,4,1492.5373134328358,1
2024-589893,2024-04-03,1.0,Vente,82630.0,15.0,,RUE DE VERDUN,0150,49630.0,49194.0,Mazé-Milon,49.0,,,491940000E1850,,,,,,,,,,,,,0.0,1.0,Maison,50.0,3.0,S,sols,,,107.0,-0.271743,47.456971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,4,1652.6,1
2024-589896,2024-04-08,1.0,Vente,108000.0,6.0,,RUE LOUIS BLERIOT,4923,49100.0,49007.0,Angers,49.0,,,49007000AN0421,,,105.0,31.45,,,,,,,,,1.0,2.0,Appartement,31.0,1.0,,,,,,-0.56445,47.486357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,4,3483.8709677419356,0
2024-589898,2024-03-15,1.0,Vente,120000.0,1.0,,RUE GEORGES CLEMENCEAU,0960,49150.0,49018.0,Baugé-en-Anjou,49.0,,,49018000AB0072,,,1.0,160.61,,,,,,,,,1.0,1.0,Maison,69.0,4.0,,,,,,-0.104295,47.542225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,1739.1304347826087,1
2024-589899,2024-03-28,1.0,Vente,100000.0,6.0,,RUE DU CYGNE,0700,49150.0,49018.0,Baugé-en-Anjou,49.0,,,49018000AB0074,,,,,,,,,,,,,0.0,2.0,Appartement,54.0,2.0,S,sols,,,160.0,-0.104062,47.542365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,1851.851851851852,0
2024-589900,2024-04-05,1.0,Vente,230000.0,4.0,,RUE BOILEAU,0980,49100.0,49007.0,Angers,49.0,,,49007000AN0207,,,,,,,,,,,,,0.0,2.0,Appartement,17.0,1.0,S,sols,,,29.0,-0.564491,47.480903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,4,13529.411764705883,0
2024-589905,2024-03-27,1.0,Vente,440000.0,17.0,,RUE HANNELOUP,3820,49100.0,49007.0,Angers,49.0,,,49007000BW0040,,,,,,,,,,,,,0.0,1.0,Maison,150.0,8.0,S,sols,,,122.0,-0.546852,47.468238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,2933.3333333333335,1
2024-589906,2024-04-05,1.0,Vente,195000.0,20.0,,RUE DES AMARYLIS,0005,49170.0,49266.0,Saint-Augustin-des-Bois,49.0,,,492660000A1487,,,,,,,,,,,,,0.0,1.0,Maison,90.0,5.0,S,sols,,,387.0,-0.799163,47.456819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,4,2166.6666666666665,1
2024-589908,2024-04-03,1.0,Vente,191200.0,2.0,,LE FRENE,B378,49310.0,49373.0,Lys-Haut-Layon,49.0,,,493733790D0606,,,,,,,,,,,,,0.0,1.0,Maison,138.0,5.0,S,sols,,,1650.0,-0.600034,47.152485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,4,1385.5072463768115,1
2024-589909,2024-03-26,1.0,Vente,160000.0,3.0,,LE CHAMP D AVEAU,B068,49610.0,49222.0,Mozé-sur-Louet,49.0,,,492220000B1394,,,,,,,,,,,,,0.0,1.0,Maison,100.0,3.0,S,sols,,,1899.0,-0.567635,47.362148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,1600.0,1
2024-589911,2024-03-19,1.0,Vente,254000.0,1.0,B,RUE DE LA GARDONNE,0070,49480.0,49323.0,Verrières-en-Anjou,49.0,,,49323000AK0137,,,,,,,,,,,,,0.0,1.0,Maison,90.0,3.0,S,sols,,,927.0,-0.472215,47.522003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,2822.222222222222,1
2024-589913,2024-03-29,1.0,Vente,125000.0,36.0,B,RUE DACIER,0770,49400.0,49328.0,Saumur,49.0,,,49328000AR0489,,,311.0,,335.0,,,,,,,,2.0,2.0,Appartement,54.0,2.0,,,,,,-0.077883,47.259457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,2314.814814814815,0
2024-589918,2024-04-03,1.0,Vente,132000.0,1.0,,RUE DE VERSAILLES (BEAUPREAU),2040,49600.0,49023.0,Beaupréau-en-Mauges,49.0,,,49023000AE0306,,,30.0,,48.0,,,,,,,,2.0,2.0,Appartement,59.0,3.0,,,,,,-0.981913,47.204529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,4,2237.2881355932204,0
2024-589919,2024-03-27,1.0,Vente,215000.0,4.0,,RTE D'AVALOU,0475,49800.0,49307.0,Loire-Authion,49.0,,,49307042ZS0038,,,,,,,,,,,,,0.0,1.0,Maison,35.0,0.0,S,sols,,,1382.0,-0.432101,47.452405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,6142.857142857143,1
2024-589921,2024-03-25,1.0,Vente,260000.0,9.0,,CHE DE L ARZILLE,0013,49190.0,49120.0,Denée,49.0,,,49120000AH0234,,,,,,,,,,,,,0.0,1.0,Maison,103.0,4.0,S,sols,,,1067.0,-0.602385,47.378542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,2524.2718446601943,1
2024-589923,2024-04-02,1.0,Vente,222500.0,56.0,,RUE DU MAL FOCH,1230,49600.0,49023.0,Beaupréau-en-Mauges,49.0,,,49023000AI0214,,,,,,,,,,,,,0.0,1.0,Maison,116.0,4.0,S,sols,,,980.0,-0.98816,47.201768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,4,1918.103448275862,1
2024-589924,2024-04-02,1.0,Vente,240000.0,2.0,,RUE PIERRE BARRAULT,3511,49600.0,49023.0,Beaupréau-en-Mauges,49.0,,,490230000E1576,,,,,,,,,,,,,0.0,1.0,Maison,92.0,4.0,S,sols,,,467.0,-1.004895,47.198299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,4,2608.695652173913,1
2024-589925,2024-04-02,1.0,Vente,110000.0,31.0,,RUE DU PERE ALLARD,3029,49600.0,49023.0,Beaupréau-en-Mauges,49.0,,,49023006AB0403,,,,,,,,,,,,,0.0,1.0,Maison,138.0,5.0,S,sols,,,105.0,-0.955977,47.170288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,4,797.1014492753624,1
2024-589926,2024-04-04,1.0,Vente,180000.0,82.0,,RUE DE LA LIME (BEAUPREAU),1130,49600.0,49023.0,Beaupréau-en-Mauges,49.0,,,49023000AB0059,,,,,,,,,,,,,0.0,1.0,Maison,116.0,6.0,S,sols,,,301.0,-0.995166,47.207045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,4,1551.7241379310344,1
2024-589930,2024-03-20,1.0,Vente,120000.0,2.0,,RUE DU BOURG D OISEAU,0110,49700.0,49182.0,Louresse-Rochemenier,49.0,,,49182000AC0265,,,,,,,,,,,,,0.0,1.0,Maison,57.0,1.0,S,sols,,,658.0,-0.298698,47.232434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,2105.2631578947367,1
2024-589933,2024-04-04,1.0,Vente,621482.3,10.0,B,RTE DE CANTENAY,0030,49460.0,49055.0,Cantenay-Épinard,49.0,,,49055000AB0403,,,,,,,,,,,,,0.0,1.0,Maison,163.0,7.0,S,sols,,,897.0,-0.567053,47.530386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,4,3812.774846625767,1
2024-589935,2024-04-04,1.0,Vente,470000.0,25.0,,RUE DE ROUSSEL,4050,49300.0,49099.0,Cholet,49.0,,,49099000AS0483,,,13.0,,18.0,,,,,,,,2.0,2.0,Appartement,120.0,3.0,,,,,,-0.87803,47.064217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,4,3916.6666666666665,0
2024-589937,2024-03-28,1.0,Vente,260000.0,10.0,,RES BEAUSEJOUR,A018,49460.0,49214.0,Montreuil-Juigné,49.0,,,49214000AR0178,,,119.0,,,,,,,,,,1.0,1.0,Maison,96.0,4.0,,,,,,-0.600889,47.529904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,2708.3333333333335,1
2024-589939,2024-04-08,1.0,Vente,108000.0,38.0,,RUE GENEVIEVE VERGER,1728,49500.0,49331.0,Segré-en-Anjou Bleu,49.0,,,493312330C0643,,,,,,,,,,,,,0.0,1.0,Maison,54.0,3.0,S,sols,,,108.0,-0.925586,47.700229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,4,2000.0,1
2024-589942,2024-03-12,1.0,Vente,205000.0,5.0,,RUE DE LA FRESNAIE (ST REMY),0707,49110.0,49218.0,Montrevault-sur-Èvre,49.0,,,492183160D1025,,,,,,,,,,,,,0.0,1.0,Maison,130.0,7.0,S,sols,,,1000.0,-1.061803,47.270079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,1576.923076923077,1
2024-589948,2024-04-04,1.0,Vente,220000.0,5.0,,RUE RACINE,6610,49000.0,49007.0,Angers,49.0,,,49007000CY0712,,,,,,,,,,,,,0.0,1.0,Maison,75.0,3.0,S,sols,,,68.0,-0.550162,47.460985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,4,2933.3333333333335,1
2024-589949,2024-03-27,1.0,Vente,97500.0,15.0,,RUE ST EXUPERY,7160,49100.0,49007.0,Angers,49.0,,,49007000BY0834,,,175.0,32.43,,,,,,,,,1.0,2.0,Appartement,32.0,1.0,,,,,,-0.5365,47.469268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,3046.875,0
2024-589950,2024-03-29,1.0,Vente,410000.0,40.0,,RUE DE L AUBEPIN,0370,49100.0,49007.0,Angers,49.0,,,49007000AM0262,,,,,,,,,,,,,0.0,1.0,Maison,149.0,5.0,S,sols,,,277.0,-0.568499,47.485101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,2751.6778523489934,1
2024-589951,2024-03-22,1.0,Vente,96330.0,15.0,,RUE ST EXUPERY,7160,49100.0,49007.0,Angers,49.0,,,49007000BY0834,,,160.0,,,,,,,,,,1.0,2.0,Appartement,32.0,1.0,,,,,,-0.5365,47.469268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,3010.3125,0
2024-589953,2024-03-25,1.0,Vente,210000.0,80.0,,RUE LAREVELLIERE,4650,49100.0,49007.0,Angers,49.0,,,49007000BY0819,,,154.0,,8.0,,,,,,,,2.0,2.0,Appartement,108.0,4.0,,,,,,-0.536197,47.470876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,1944.4444444444443,0
2024-589954,2024-03-26,1.0,Vente,150000.0,9.0,,RUE G GUYNEMER,3535,49000.0,49007.0,Angers,49.0,,,49007000CX0956,,,26.0,,,,,,,,,,1.0,2.0,Appartement,68.0,3.0,,,,,,-0.549916,47.453323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,2205.8823529411766,0
2024-589957,2024-04-08,1.0,Vente,163000.0,4.0,,CHE DE LA NOELLE,0688,49410.0,49244.0,Mauges-sur-Loire,49.0,,,49244276AH0100,,,,,,,,,,,,,0.0,1.0,Maison,68.0,3.0,S,sols,,,563.0,-1.016882,47.357667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,4,2397.0588235294117,1
2024-589959,2024-04-05,1.0,Vente,453705.0,1.0,B,RUE TOUSSAINT CHALOU,0173,49130.0,49278.0,Sainte-Gemmes-sur-Loire,49.0,,,49278000AZ0035,,,,,,,,,,,,,0.0,1.0,Maison,144.0,7.0,S,sols,,,716.0,-0.567042,47.42217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,4,3150.7291666666665,1
2024-589960,2024-04-05,1.0,Vente,85000.0,50.0,,RUE DU SEIL,0523,49410.0,49244.0,Mauges-sur-Loire,49.0,,,49244190AA0081,,,,,,,,,,,,,0.0,1.0,Maison,80.0,4.0,S,sols,,,654.0,-1.07823,47.359157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,4,1062.5,1
2024-589961,2024-03-29,1.0,Vente,211000.0,20.0,B,RUE DE BRISSAC,1280,49000.0,49007.0,Angers,49.0,,,49007000CY0417,,,24.0,,9.0,59.06,,,,,,,2.0,2.0,Appartement,60.0,3.0,,,,,,-0.550911,47.46375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,3516.6666666666665,0
2024-589968,2024-03-20,1.0,Vente,240000.0,11.0,,RUE CHARLES PEGUY,0480,49600.0,49023.0,Beaupréau-en-Mauges,49.0,,,49023000AT0083,,,,,,,,,,,,,0.0,1.0,Maison,160.0,5.0,S,sols,,,855.0,-0.992449,47.206983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,1500.0,1
2024-589971,2024-03-29,1.0,Vente,115000.0,259.0,,RUE DES CHAMPS HUBAULT,1172,49160.0,49180.0,Longué-Jumelles,49.0,,,49180168ZN0103,,,,,,,,,,,,,0.0,1.0,Maison,99.0,5.0,S,sols,,,500.0,-0.10297,47.438931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,1161.6161616161617,1
2024-589976,2024-03-29,1.0,Vente,505000.0,27.0,,RTE DU METEIL,0284,49630.0,49194.0,Mazé-Milon,49.0,,,49194000ZO0087,,,,,,,,,,,,,0.0,1.0,Maison,227.0,5.0,S,sols,,,1745.0,-0.318616,47.446954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,2224.669603524229,1
